experimentID; Дата; температура платы, °С; позиция ЗИ (датч.), ед. ПНВ; позиция ОИ (датч.), ед. ПНВ; позиция ЗИ №2 (датч.), ед. ПНВ; уровень (датч.), мм; позиция ЗИ (комп.), ед. ПНВ; позиция ОИ (комп.), ед. ПНВ; позиция ЗИ №2 (комп.), ед. ПНВ; уровень (комп.), мм; 
7; 17.07.13 16:23:49; 24.7; 221.527; 304.752; 3526.562; 1803.43; 221.527; 304.7523; 3526.562; 1803.43; 
7; 17.07.13 16:23:55; 24.7; 221.17; 304.461; 3526.223; 1804.916; 221.1701; 304.4613; 3526.223; 1804.917; 
7; 17.07.13 16:24:02; 24.7; 221.091; 304.383; 3526.116; 1804.968; 221.091; 304.3838; 3526.116; 1804.968; 
7; 17.07.13 16:24:08; 24.8; 221.058; 304.356; 3526.08; 1805.073; 221.0587; 304.356; 3526.081; 1805.071; 
7; 17.07.13 16:24:15; 24.9; 221.026; 304.348; 3526.051; 1805.625; 221.0263; 304.3481; 3526.052; 1805.624; 
7; 17.07.13 16:24:21; 24.9; 221.03; 304.34; 3526.04; 1805.37; 221.0301; 304.3403; 3526.041; 1805.369; 
7; 17.07.13 16:24:27; 25; 221.162; 304.493; 3526.218; 1805.819; 221.1622; 304.4933; 3526.218; 1805.819; 
7; 17.07.13 16:24:34; 25.1; 221.185; 304.519; 3526.25; 1805.874; 221.1854; 304.5191; 3526.25; 1805.874; 
7; 17.07.13 16:24:40; 25.2; 221.249; 304.539; 3526.302; 1804.885; 221.2496; 304.5395; 3526.302; 1804.886; 
7; 17.07.13 16:24:47; 25.3; 221.265; 304.554; 3526.309; 1804.87; 221.265; 304.5541; 3526.31; 1804.873; 
7; 17.07.13 16:24:53; 25.4; 221.193; 304.535; 3526.237; 1806.077; 221.1937; 304.5359; 3526.237; 1806.076; 
7; 17.07.13 16:25:00; 25.4; 221.199; 304.522; 3526.244; 1805.642; 221.1998; 304.5228; 3526.244; 1805.642; 
7; 17.07.13 16:25:08; 25.6; 221.19; 304.511; 3526.24; 1805.589; 221.1904; 304.5112; 3526.24; 1805.59; 
7; 17.07.13 16:25:15; 25.6; 221.196; 304.497; 3526.247; 1805.141; 221.1964; 304.4976; 3526.248; 1805.144; 
7; 17.07.13 16:25:21; 25.8; 221.196; 304.509; 3526.223; 1805.431; 221.1967; 304.51; 3526.223; 1805.432; 
7; 17.07.13 16:25:28; 25.9; 221.202; 304.497; 3526.27; 1805; 221.2025; 304.4979; 3526.27; 1805.002; 
7; 17.07.13 16:25:34; 25.9; 221.2; 304.516; 3526.258; 1805.467; 221.2009; 304.5166; 3526.259; 1805.469; 
7; 17.07.13 16:25:40; 26; 221.185; 304.527; 3526.225; 1806.068; 221.1858; 304.5275; 3526.226; 1806.069; 
7; 17.07.13 16:25:47; 26.1; 221.04; 304.347; 3526.068; 1805.284; 221.0403; 304.3472; 3526.069; 1805.286; 
7; 17.07.13 16:25:53; 26.1; 221.022; 304.325; 3526.048; 1805.203; 221.0227; 304.3259; 3526.048; 1805.205; 
7; 17.07.13 16:26:00; 26.2; 221.137; 304.449; 3526.172; 1805.396; 221.1376; 304.4496; 3526.172; 1805.398; 
7; 17.07.13 16:26:06; 26.3; 221.151; 304.487; 3526.193; 1805.943; 221.1512; 304.4875; 3526.194; 1805.944; 
7; 17.07.13 16:26:15; 26.4; 220.992; 304.328; 3526.03; 1805.93; 220.9924; 304.328; 3526.03; 1805.932; 
7; 17.07.13 16:26:21; 26.4; 220.98; 304.289; 3526.009; 1805.325; 220.9805; 304.2891; 3526.01; 1805.326; 
7; 17.07.13 16:26:28; 26.5; 221.007; 304.314; 3526.03; 1805.291; 221.0071; 304.314; 3526.03; 1805.29; 
7; 17.07.13 16:26:34; 26.6; 221.151; 304.465; 3526.2; 1805.425; 221.1519; 304.4655; 3526.2; 1805.426; 
7; 17.07.13 16:26:41; 26.7; 221.134; 304.445; 3526.193; 1805.378; 221.1342; 304.4459; 3526.194; 1805.378; 
7; 17.07.13 16:26:47; 26.8; 220.978; 304.299; 3526.022; 1805.596; 220.9784; 304.2993; 3526.023; 1805.595; 
7; 17.07.13 16:26:53; 26.8; 220.946; 304.293; 3525.967; 1806.205; 220.9465; 304.2938; 3525.967; 1806.205; 
7; 17.07.13 16:27:00; 26.9; 220.926; 304.271; 3525.947; 1806.155; 220.9266; 304.2717; 3525.947; 1806.155; 
7; 17.07.13 16:27:06; 26.9; 220.936; 304.267; 3525.976; 1805.821; 220.9365; 304.2673; 3525.976; 1805.821; 
7; 17.07.13 16:27:13; 27; 221.078; 304.405; 3526.11; 1805.738; 221.0787; 304.4056; 3526.11; 1805.738; 
7; 17.07.13 16:27:19; 27.1; 220.956; 304.285; 3525.994; 1805.775; 220.9567; 304.2854; 3525.994; 1805.775; 
7; 17.07.13 16:27:26; 27.1; 220.951; 304.296; 3525.975; 1806.152; 220.9517; 304.2967; 3525.975; 1806.152; 
7; 17.07.13 16:27:32; 27.2; 221.121; 304.465; 3526.159; 1806.119; 221.1212; 304.4651; 3526.159; 1806.12; 
7; 17.07.13 16:27:39; 27.2; 221.141; 304.479; 3526.181; 1805.981; 221.142; 304.4798; 3526.181; 1805.981; 
7; 17.07.13 16:27:45; 27.3; 220.986; 304.318; 3526.005; 1805.859; 220.987; 304.3189; 3526.006; 1805.858; 
7; 17.07.13 16:27:51; 27.3; 220.96; 304.279; 3526.006; 1805.533; 220.9609; 304.2791; 3526.006; 1805.533; 
7; 17.07.13 16:27:58; 27.4; 220.922; 304.279; 3525.951; 1806.403; 220.9229; 304.2791; 3525.951; 1806.402; 
7; 17.07.13 16:28:04; 27.4; 220.926; 304.276; 3525.94; 1806.257; 220.9269; 304.2762; 3525.941; 1806.256; 
7; 17.07.13 16:28:11; 27.5; 220.887; 304.218; 3525.923; 1805.835; 220.8872; 304.2185; 3525.924; 1805.835; 
7; 17.07.13 16:28:17; 27.6; 221.101; 304.437; 3526.14; 1805.941; 221.1017; 304.4378; 3526.141; 1805.941; 
7; 17.07.13 16:28:24; 27.6; 221.096; 304.441; 3526.127; 1806.13; 221.0969; 304.4411; 3526.127; 1806.13; 
7; 17.07.13 16:28:30; 27.7; 220.942; 304.292; 3525.961; 1806.261; 220.9428; 304.2926; 3525.961; 1806.263; 
7; 17.07.13 16:28:37; 27.7; 220.894; 304.276; 3525.935; 1806.989; 220.8945; 304.2769; 3525.935; 1806.99; 
7; 17.07.13 16:28:43; 27.8; 220.913; 304.268; 3525.932; 1806.388; 220.9133; 304.2686; 3525.933; 1806.388; 
7; 17.07.13 16:28:50; 27.8; 220.919; 304.257; 3525.947; 1805.984; 220.92; 304.2576; 3525.948; 1805.984; 
7; 17.07.13 16:28:56; 27.9; 220.929; 304.268; 3525.947; 1806.03; 220.9291; 304.2686; 3525.947; 1806.03; 
7; 17.07.13 16:29:02; 27.9; 220.875; 304.234; 3525.908; 1806.459; 220.8758; 304.2346; 3525.908; 1806.461; 
7; 17.07.13 16:29:09; 27.9; 221.08; 304.403; 3526.095; 1805.662; 221.0803; 304.4035; 3526.096; 1805.661; 
7; 17.07.13 16:29:15; 28; 221.088; 304.447; 3526.118; 1806.459; 221.0888; 304.4475; 3526.118; 1806.46; 
7; 17.07.13 16:29:22; 28.1; 220.73; 304.096; 3525.748; 1806.635; 220.7303; 304.0965; 3525.749; 1806.636; 
7; 17.07.13 16:29:28; 28.1; 220.608; 303.987; 3525.649; 1806.91; 220.6081; 303.987; 3525.649; 1806.911; 
7; 17.07.13 16:29:35; 28.1; 220.589; 303.948; 3525.635; 1806.445; 220.5899; 303.9485; 3525.635; 1806.449; 
7; 17.07.13 16:29:41; 28.2; 220.758; 304.097; 3525.794; 1806.006; 220.7585; 304.0974; 3525.794; 1806.006; 
7; 17.07.13 16:29:48; 28.2; 220.774; 304.121; 3525.819; 1806.167; 220.7749; 304.121; 3525.819; 1806.166; 
7; 17.07.13 16:29:54; 28.2; 220.784; 304.138; 3525.805; 1806.36; 220.7843; 304.1384; 3525.806; 1806.36; 
7; 17.07.13 16:30:01; 28.2; 220.575; 303.952; 3525.621; 1806.877; 220.5754; 303.9532; 3525.621; 1806.885; 
7; 17.07.13 16:30:07; 28.3; 220.488; 303.883; 3525.536; 1807.277; 220.4886; 303.8847; 3525.535; 1807.3; 
7; 17.07.13 16:30:13; 28.3; 220.513; 303.9; 3525.547; 1807.109; 220.5131; 303.901; 3525.548; 1807.117; 
7; 17.07.13 16:30:20; 28.4; 220.517; 303.896; 3525.573; 1806.886; 220.518; 303.8961; 3525.572; 1806.886; 
7; 17.07.13 16:30:26; 28.4; 220.488; 303.872; 3525.552; 1807.013; 220.4885; 303.8735; 3525.552; 1807.037; 
7; 17.07.13 16:30:33; 28.4; 220.48; 303.882; 3525.529; 1807.416; 220.4807; 303.883; 3525.529; 1807.438; 
7; 17.07.13 16:30:39; 28.4; 220.464; 303.865; 3525.528; 1807.391; 220.4646; 303.8654; 3525.529; 1807.393; 
7; 17.07.13 16:30:46; 28.5; 220.489; 303.868; 3525.547; 1806.896; 220.4898; 303.8685; 3525.548; 1806.897; 
7; 17.07.13 16:30:52; 28.5; 220.66; 304.028; 3525.701; 1806.658; 220.661; 304.0288; 3525.701; 1806.661; 
7; 17.07.13 16:30:59; 28.6; 220.7; 304.062; 3525.725; 1806.538; 220.7; 304.0621; 3525.726; 1806.54; 
7; 17.07.13 16:31:05; 28.6; 220.686; 304.039; 3525.712; 1806.341; 220.6861; 304.0396; 3525.713; 1806.343; 
7; 17.07.13 16:31:12; 28.6; 220.709; 304.069; 3525.757; 1806.464; 220.7097; 304.0691; 3525.757; 1806.464; 
7; 17.07.13 16:31:18; 28.6; 220.505; 303.912; 3525.557; 1807.557; 220.5051; 303.9131; 3525.557; 1807.565; 
7; 17.07.13 16:31:24; 28.7; 220.448; 303.884; 3525.501; 1808.196; 220.4488; 303.885; 3525.501; 1808.204; 
7; 17.07.13 16:31:31; 28.7; 220.425; 303.843; 3525.489; 1807.784; 220.4254; 303.8434; 3525.489; 1807.785; 
7; 17.07.13 16:31:37; 28.7; 220.415; 303.823; 3525.476; 1807.555; 220.4153; 303.8232; 3525.477; 1807.557; 
7; 17.07.13 16:31:44; 28.8; 220.405; 303.8; 3525.467; 1807.256; 220.4057; 303.8003; 3525.468; 1807.255; 
7; 17.07.13 16:31:50; 28.8; 220.417; 303.87; 3525.464; 1808.602; 220.4171; 303.8717; 3525.464; 1808.624; 
7; 17.07.13 16:31:57; 28.8; 220.441; 303.837; 3525.492; 1807.296; 220.4413; 303.8375; 3525.492; 1807.296; 
7; 17.07.13 16:32:03; 28.8; 220.766; 304.658; 3525.812; 1818.549; 220.7665; 304.6587; 3525.813; 1818.547; 
7; 17.07.13 16:32:10; 28.9; 220.908; 304.323; 3525.946; 1807.719; 220.9088; 304.3233; 3525.946; 1807.72; 
7; 17.07.13 16:32:16; 28.9; 220.892; 304.837; 3525.944; 1819.721; 220.893; 304.837; 3525.944; 1819.721; 
7; 17.07.13 16:32:22; 28.9; 220.979; 304.75; 3526.015; 1815.813; 220.9796; 304.7509; 3526.016; 1815.812; 
7; 17.07.13 16:32:29; 28.9; 221.135; 304.635; 3526.168; 1809.674; 221.1353; 304.6359; 3526.168; 1809.677; 
7; 17.07.13 16:32:35; 29; 221.198; 304.621; 3526.234; 1807.931; 221.1982; 304.6219; 3526.234; 1807.93; 
7; 17.07.13 16:32:42; 29; 220.627; 304.076; 3525.667; 1808.491; 220.6277; 304.0762; 3525.667; 1808.491; 
7; 17.07.13 16:32:48; 29.1; 220.482; 303.931; 3525.532; 1808.499; 220.4828; 303.9319; 3525.532; 1808.499; 
7; 17.07.13 16:32:55; 29.1; 220.444; 303.886; 3525.504; 1808.333; 220.4432; 303.8865; 3525.504; 1808.36; 
7; 17.07.13 16:33:01; 29.1; 220.433; 303.874; 3525.489; 1808.315; 220.4334; 303.8747; 3525.489; 1808.317; 
7; 17.07.13 16:33:08; 29.2; 220.6; 304.017; 3525.636; 1807.785; 220.6006; 304.0179; 3525.636; 1807.784; 
7; 17.07.13 16:33:14; 29.2; 220.641; 304.036; 3525.672; 1807.282; 220.6411; 304.0362; 3525.673; 1807.284; 
7; 17.07.13 16:33:21; 29.2; 220.657; 304.085; 3525.701; 1808.03; 220.6574; 304.0856; 3525.701; 1808.029; 
7; 17.07.13 16:33:27; 29.2; 220.674; 304.085; 3525.696; 1807.631; 220.6748; 304.085; 3525.696; 1807.631; 
7; 17.07.13 16:33:33; 29.2; 220.446; 303.889; 3525.487; 1808.369; 220.4467; 303.8907; 3525.487; 1808.388; 
7; 17.07.13 16:33:40; 29.2; 220.415; 303.842; 3525.486; 1807.985; 220.4157; 303.8428; 3525.487; 1807.987; 
7; 17.07.13 16:33:46; 29.3; 220.383; 303.808; 3525.431; 1807.947; 220.3833; 303.8081; 3525.431; 1807.948; 
7; 17.07.13 16:33:53; 29.3; 220.327; 303.792; 3525.407; 1808.853; 220.3273; 303.7928; 3525.407; 1808.853; 
7; 17.07.13 16:33:59; 29.3; 220.34; 303.801; 3525.411; 1808.752; 220.3406; 303.8014; 3525.411; 1808.752; 
7; 17.07.13 16:34:06; 29.4; 220.356; 303.793; 3525.442; 1808.216; 220.3562; 303.7939; 3525.442; 1808.218; 
7; 17.07.13 16:34:12; 29.4; 220.336; 303.794; 3525.384; 1808.695; 220.3365; 303.7942; 3525.385; 1808.695; 
7; 17.07.13 16:34:19; 29.4; 220.361; 303.791; 3525.417; 1808.073; 220.3612; 303.7918; 3525.418; 1808.075; 
7; 17.07.13 16:34:25; 29.4; 220.355; 303.798; 3525.405; 1808.344; 220.3559; 303.7982; 3525.405; 1808.345; 
7; 17.07.13 16:34:32; 29.4; 220.337; 303.804; 3525.394; 1808.905; 220.3376; 303.8048; 3525.395; 1808.905; 
7; 17.07.13 16:34:38; 29.4; 220.328; 303.793; 3525.38; 1808.852; 220.3287; 303.7934; 3525.381; 1808.851; 
7; 17.07.13 16:34:44; 29.5; 220.357; 303.786; 3525.406; 1808.063; 220.357; 303.787; 3525.406; 1808.064; 
7; 17.07.13 16:34:51; 29.5; 220.546; 303.971; 3525.561; 1807.961; 220.5468; 303.9713; 3525.56; 1807.961; 
7; 17.07.13 16:34:57; 29.5; 220.557; 303.978; 3525.577; 1807.865; 220.5578; 303.9782; 3525.577; 1807.865; 
7; 17.07.13 16:35:04; 29.6; 220.554; 303.982; 3525.606; 1808.03; 220.5544; 303.9829; 3525.606; 1808.03; 
7; 17.07.13 16:35:10; 29.6; 220.597; 304.018; 3525.627; 1807.879; 220.5976; 304.0189; 3525.627; 1807.878; 
7; 17.07.13 16:35:17; 29.6; 220.588; 303.996; 3525.628; 1807.569; 220.5883; 303.9962; 3525.628; 1807.569; 
7; 17.07.13 16:35:23; 29.6; 220.601; 304.024; 3525.636; 1807.905; 220.6019; 304.0244; 3525.637; 1807.904; 
7; 17.07.13 16:35:30; 29.6; 220.406; 303.823; 3525.46; 1807.779; 220.4042; 303.8238; 3525.46; 1807.827; 
7; 17.07.13 16:35:36; 29.6; 220.558; 303.951; 3525.59; 1807.223; 220.559; 303.9514; 3525.59; 1807.225; 
7; 17.07.13 16:35:43; 29.6; 220.573; 303.993; 3525.61; 1807.847; 220.5731; 303.9931; 3525.61; 1807.847; 
7; 17.07.13 16:35:49; 29.6; 220.355; 303.8; 3525.428; 1808.395; 220.3554; 303.8006; 3525.428; 1808.397; 
7; 17.07.13 16:35:55; 29.6; 220.329; 303.761; 3525.373; 1808.098; 220.3299; 303.7612; 3525.373; 1808.1; 
7; 17.07.13 16:36:02; 29.7; 220.284; 303.745; 3525.346; 1808.756; 220.2843; 303.7451; 3525.346; 1808.756; 
7; 17.07.13 16:36:08; 29.7; 220.301; 303.744; 3525.34; 1808.375; 220.3011; 303.7445; 3525.34; 1808.375; 
7; 17.07.13 16:36:15; 29.7; 220.279; 303.739; 3525.358; 1808.73; 220.2792; 303.7394; 3525.359; 1808.732; 
7; 17.07.13 16:36:21; 29.7; 220.254; 303.739; 3525.324; 1809.286; 220.2547; 303.7391; 3525.324; 1809.286; 
7; 17.07.13 16:36:28; 29.8; 220.239; 303.718; 3525.302; 1809.167; 220.2398; 303.7187; 3525.302; 1809.166; 
7; 17.07.13 16:36:34; 29.8; 220.261; 303.709; 3525.318; 1808.47; 220.2612; 303.7093; 3525.319; 1808.47; 
7; 17.07.13 16:36:41; 29.8; 220.299; 303.732; 3525.348; 1808.141; 220.2991; 303.7325; 3525.348; 1808.142; 
7; 17.07.13 16:36:47; 29.8; 220.316; 303.748; 3525.367; 1808.099; 220.3165; 303.748; 3525.367; 1808.1; 
7; 17.07.13 16:36:54; 29.8; 220.701; 304.136; 3525.743; 1808.185; 220.7015; 304.1366; 3525.743; 1808.185; 
7; 17.07.13 16:37:00; 29.8; 220.829; 304.235; 3525.857; 1807.522; 220.8295; 304.235; 3525.857; 1807.523; 
7; 17.07.13 16:37:06; 29.9; 220.818; 304.236; 3525.849; 1807.787; 220.8188; 304.2361; 3525.849; 1807.786; 
7; 17.07.13 16:37:13; 29.9; 220.832; 304.251; 3525.867; 1807.812; 220.8327; 304.2512; 3525.867; 1807.813; 
7; 17.07.13 16:37:19; 29.9; 220.833; 304.252; 3525.858; 1807.825; 220.8332; 304.252; 3525.858; 1807.826; 
7; 17.07.13 16:37:26; 29.9; 220.83; 304.27; 3525.873; 1808.298; 220.8307; 304.2708; 3525.874; 1808.298; 
7; 17.07.13 16:37:32; 29.9; 221.075; 304.496; 3526.097; 1807.876; 221.0759; 304.4968; 3526.097; 1807.876; 
7; 17.07.13 16:37:39; 30; 221.11; 304.508; 3526.138; 1807.356; 221.1103; 304.5085; 3526.138; 1807.358; 
7; 17.07.13 16:37:45; 30; 221.05; 304.476; 3526.085; 1807.988; 221.0506; 304.4767; 3526.085; 1807.987; 
7; 17.07.13 16:37:52; 30; 221.042; 304.465; 3526.07; 1807.917; 221.0428; 304.4658; 3526.07; 1807.918; 
7; 17.07.13 16:37:58; 30.1; 221.025; 304.452; 3526.037; 1808.032; 221.0253; 304.4529; 3526.037; 1808.032; 
7; 17.07.13 16:38:04; 30.1; 221.007; 304.412; 3526.027; 1807.519; 221.0072; 304.4124; 3526.028; 1807.52; 
7; 17.07.13 16:38:11; 30.1; 220.993; 304.414; 3526.019; 1807.89; 220.9932; 304.4149; 3526.02; 1807.89; 
7; 17.07.13 16:38:17; 30.1; 221.025; 304.415; 3526.052; 1807.161; 221.0256; 304.4152; 3526.053; 1807.162; 
7; 17.07.13 16:38:24; 30.1; 221.179; 304.601; 3526.213; 1807.892; 221.1792; 304.6012; 3526.213; 1807.892; 
7; 17.07.13 16:38:30; 30.1; 221.216; 304.639; 3526.256; 1807.918; 221.2165; 304.6398; 3526.256; 1807.918; 
7; 17.07.13 16:38:37; 30.2; 221.253; 304.643; 3526.298; 1807.164; 221.2535; 304.6436; 3526.299; 1807.165; 
7; 17.07.13 16:38:43; 30.2; 221.293; 304.681; 3526.335; 1807.102; 221.2938; 304.6812; 3526.335; 1807.102; 
7; 17.07.13 16:38:50; 30.2; 221.313; 304.693; 3526.368; 1806.928; 221.3137; 304.6937; 3526.368; 1806.929; 
7; 17.07.13 16:38:56; 30.2; 221.11; 304.531; 3526.131; 1807.878; 221.1109; 304.5319; 3526.132; 1807.878; 
7; 17.07.13 16:39:03; 30.2; 221.101; 304.504; 3526.112; 1807.47; 221.1019; 304.5047; 3526.113; 1807.471; 
7; 17.07.13 16:39:09; 30.2; 221.055; 304.49; 3526.065; 1808.204; 221.0553; 304.4904; 3526.065; 1808.203; 
7; 17.07.13 16:39:15; 30.2; 221.043; 304.442; 3526.071; 1807.38; 221.0434; 304.4426; 3526.072; 1807.379; 
7; 17.07.13 16:39:22; 30.3; 221.007; 304.436; 3526.039; 1808.042; 221.0077; 304.4362; 3526.04; 1808.042; 
7; 17.07.13 16:39:28; 30.3; 220.978; 304.376; 3526.008; 1807.339; 220.979; 304.3764; 3526.008; 1807.338; 
7; 17.07.13 16:39:35; 30.4; 221.001; 304.421; 3526.019; 1807.845; 221.0015; 304.421; 3526.019; 1807.844; 
7; 17.07.13 16:39:41; 30.4; 221.031; 304.438; 3526.067; 1807.568; 221.0311; 304.4388; 3526.067; 1807.567; 
7; 17.07.13 16:39:48; 30.4; 220.985; 304.409; 3526.015; 1807.938; 220.9854; 304.4093; 3526.016; 1807.938; 
7; 17.07.13 16:39:56; 30.4; 221.007; 304.425; 3526.028; 1807.808; 221.0073; 304.4252; 3526.029; 1807.807; 
7; 17.07.13 16:40:03; 30.4; 221.009; 304.399; 3526.027; 1807.175; 221.0096; 304.3996; 3526.028; 1807.176; 
7; 17.07.13 16:40:09; 30.5; 221; 304.417; 3526.023; 1807.785; 221.0003; 304.4172; 3526.023; 1807.784; 
7; 17.07.13 16:40:16; 30.5; 221.159; 304.577; 3526.211; 1807.802; 221.1592; 304.5777; 3526.212; 1807.802; 
7; 17.07.13 16:40:22; 30.5; 221.194; 304.626; 3526.231; 1808.114; 221.1946; 304.6265; 3526.231; 1808.114; 
7; 17.07.13 16:40:28; 30.6; 221.205; 304.616; 3526.255; 1807.631; 221.2053; 304.616; 3526.256; 1807.628; 
7; 17.07.13 16:40:35; 30.6; 221.218; 304.644; 3526.275; 1807.972; 221.2186; 304.6447; 3526.275; 1807.972; 
7; 17.07.13 16:40:41; 30.6; 221.267; 304.657; 3526.301; 1807.159; 221.2675; 304.6571; 3526.302; 1807.158; 
7; 17.07.13 16:40:48; 30.6; 221.262; 304.657; 3526.317; 1807.26; 221.2625; 304.6571; 3526.317; 1807.26; 
7; 17.07.13 16:40:54; 30.6; 221.244; 304.642; 3526.265; 1807.359; 221.2447; 304.6429; 3526.265; 1807.36; 
7; 17.07.13 16:41:01; 30.6; 221.273; 304.682; 3526.304; 1807.581; 221.274; 304.6822; 3526.304; 1807.583; 
7; 17.07.13 16:41:09; 30.6; 221.088; 304.513; 3526.108; 1807.95; 221.089; 304.5131; 3526.108; 1807.949; 
7; 17.07.13 16:41:16; 30.6; 221.007; 304.438; 3526.041; 1808.112; 221.0071; 304.4388; 3526.042; 1808.113; 
7; 17.07.13 16:41:22; 30.6; 220.966; 304.394; 3525.989; 1808.023; 220.9668; 304.3942; 3525.989; 1808.023; 
7; 17.07.13 16:41:29; 30.7; 220.986; 304.427; 3526.006; 1808.335; 220.9861; 304.4272; 3526.006; 1808.335; 
7; 17.07.13 16:41:35; 30.7; 221.006; 304.402; 3526.028; 1807.314; 221.0064; 304.4025; 3526.028; 1807.313; 
7; 17.07.13 16:41:41; 30.7; 220.999; 304.424; 3526.01; 1807.98; 220.9992; 304.4244; 3526.011; 1807.979; 
7; 17.07.13 16:41:48; 30.7; 220.997; 304.421; 3526.025; 1807.955; 220.9972; 304.4218; 3526.025; 1807.956; 
7; 17.07.13 16:41:54; 30.7; 221.009; 304.408; 3526.035; 1807.37; 221.0098; 304.4085; 3526.035; 1807.369; 
7; 17.07.13 16:42:01; 30.8; 220.954; 304.377; 3525.995; 1807.912; 220.9543; 304.3773; 3525.996; 1807.911; 
7; 17.07.13 16:42:07; 30.8; 220.945; 304.393; 3525.976; 1808.493; 220.9455; 304.3939; 3525.977; 1808.492; 
7; 17.07.13 16:42:14; 30.8; 220.961; 304.373; 3525.976; 1807.666; 220.9619; 304.3734; 3525.977; 1807.665; 
7; 17.07.13 16:42:20; 30.8; 220.969; 304.377; 3526.009; 1807.58; 220.9693; 304.3776; 3526.01; 1807.578; 
7; 17.07.13 16:42:27; 30.8; 220.897; 304.284; 3525.919; 1807.112; 220.8976; 304.2848; 3525.919; 1807.111; 
7; 17.07.13 16:42:33; 30.8; 220.858; 304.265; 3525.894; 1807.544; 220.8589; 304.2656; 3525.894; 1807.544; 
7; 17.07.13 16:42:40; 30.8; 220.848; 304.265; 3525.898; 1807.761; 220.8488; 304.2653; 3525.898; 1807.759; 
7; 17.07.13 16:42:46; 30.8; 220.834; 304.26; 3525.857; 1807.968; 220.835; 304.26; 3525.857; 1807.968; 
7; 17.07.13 16:42:52; 30.9; 220.828; 304.265; 3525.876; 1808.219; 220.8286; 304.2653; 3525.876; 1808.218; 
7; 17.07.13 16:42:59; 30.9; 220.84; 304.253; 3525.864; 1807.694; 220.8408; 304.2538; 3525.865; 1807.693; 
7; 17.07.13 16:43:05; 30.9; 220.825; 304.25; 3525.859; 1807.964; 220.8252; 304.2503; 3525.859; 1807.964; 
7; 17.07.13 16:43:12; 30.9; 220.841; 304.26; 3525.875; 1807.817; 220.8416; 304.2602; 3525.876; 1807.815; 
7; 17.07.13 16:43:18; 30.9; 220.99; 304.408; 3526.02; 1807.791; 220.991; 304.4083; 3526.02; 1807.79; 
7; 17.07.13 16:43:25; 30.9; 220.862; 304.264; 3525.907; 1807.445; 220.8625; 304.2649; 3525.907; 1807.442; 
7; 17.07.13 16:43:31; 30.9; 220.859; 304.263; 3525.896; 1807.481; 220.8593; 304.2632; 3525.897; 1807.48; 
7; 17.07.13 16:43:38; 30.9; 220.846; 304.287; 3525.885; 1808.322; 220.8461; 304.2872; 3525.885; 1808.322; 
7; 17.07.13 16:43:44; 30.9; 220.974; 304.396; 3526.015; 1807.886; 220.9742; 304.3961; 3526.016; 1807.885; 
7; 17.07.13 16:43:50; 30.9; 221.002; 304.449; 3526.019; 1808.487; 221.0022; 304.45; 3526.02; 1808.487; 
7; 17.07.13 16:43:57; 30.9; 221.046; 304.44; 3526.081; 1807.263; 221.0461; 304.4403; 3526.081; 1807.261; 
7; 17.07.13 16:44:03; 30.9; 221.04; 304.483; 3526.07; 1808.366; 221.041; 304.4837; 3526.071; 1808.366; 
7; 17.07.13 16:44:10; 30.9; 221.065; 304.468; 3526.087; 1807.461; 221.066; 304.4686; 3526.087; 1807.459; 
7; 17.07.13 16:44:16; 30.9; 221.059; 304.465; 3526.093; 1807.517; 221.0596; 304.4649; 3526.094; 1807.516; 
7; 17.07.13 16:44:23; 30.9; 221.103; 304.524; 3526.129; 1807.861; 221.1037; 304.5241; 3526.13; 1807.861; 
7; 17.07.13 16:44:29; 30.9; 221.085; 304.525; 3526.098; 1808.309; 221.0855; 304.5253; 3526.098; 1808.308; 
7; 17.07.13 16:44:36; 31; 221.069; 304.485; 3526.106; 1807.736; 221.0699; 304.4851; 3526.106; 1807.737; 
7; 17.07.13 16:44:42; 30.9; 221.159; 304.574; 3526.181; 1807.749; 221.1596; 304.5749; 3526.181; 1807.748; 
7; 17.07.13 16:44:49; 30.9; 221.073; 304.494; 3526.08; 1807.874; 221.0737; 304.4942; 3526.08; 1807.875; 
7; 17.07.13 16:44:55; 30.9; 221.053; 304.491; 3526.077; 1808.262; 221.0533; 304.4913; 3526.077; 1808.263; 
7; 17.07.13 16:45:01; 31; 221.051; 304.485; 3526.075; 1808.173; 221.0518; 304.486; 3526.075; 1808.173; 
7; 17.07.13 16:45:08; 31; 221.105; 304.556; 3526.14; 1808.542; 221.1059; 304.5565; 3526.14; 1808.542; 
7; 17.07.13 16:45:14; 31; 221.186; 304.616; 3526.224; 1808.084; 221.1861; 304.6166; 3526.224; 1808.083; 
7; 17.07.13 16:45:21; 30.9; 221.198; 304.597; 3526.245; 1807.371; 221.1985; 304.5978; 3526.246; 1807.37; 
7; 17.07.13 16:45:27; 31; 221.098; 304.537; 3526.14; 1808.293; 221.098; 304.5379; 3526.14; 1808.293; 
7; 17.07.13 16:45:34; 31; 221.164; 304.596; 3526.204; 1808.106; 221.165; 304.5966; 3526.204; 1808.108; 
7; 17.07.13 16:45:40; 31; 221.193; 304.613; 3526.234; 1807.843; 221.1937; 304.6137; 3526.234; 1807.843; 
7; 17.07.13 16:45:47; 31; 221.231; 304.644; 3526.275; 1807.677; 221.2318; 304.6445; 3526.275; 1807.676; 
